AQI,CO2_Level_ppm,NO2_Level_ppm,PM2_5_ug_m3,PM10_ug_m3,pH_Level,Nitrogen_mg_kg,Phosphorus_mg_kg,Potassium_mg_kg,Moisture_Level_%,Plot_Area_m2,Plant_Type
130,418.16,11.91,51.77,116.34,6.98,70.14,37.67,30.21,43.68,326.91,Neem
96.54,406.49,10.99,54.83,114.15,6.64,77.25,60.82,58.72,61.88,433.27,Jamun
96.23,417.33,12.32,60.56,110.74,6.37,94.37,62.96,56.12,63.27,404.04,Jamun
115.81,425.77,10.72,53.69,119.14,7.12,76.08,33.01,44.92,33.05,305.27,Neem
118.99,388.64,11.36,55.88,113,6.88,87.63,53.34,66.01,47.28,331.78,Amla
116.39,408.48,5.34,55.46,120.2,6.82,76.35,57.74,60.8,58.22,377.14,Jamun
123.74,403.66,16.03,42.08,119.07,5.79,52.85,41.71,54.89,55.82,162.35,Drumstick
98.18,406.76,18.01,55.58,111.11,6.09,66.75,43.75,62.06,48.71,209.18,Drumstick
100.56,405.92,10.06,50.43,113.64,6.34,64.56,35.97,50.06,48.41,199.76,Drumstick
82.51,403,12.3,53.11,117.34,7.07,69.9,36.11,40.91,39.71,336.6,Neem
101.36,425.8,12.56,52.49,115.66,6.07,69.08,47.33,55.01,57.62,184.31,Drumstick
104.24,421.04,17.07,61.2,104.01,6.86,78.09,31.14,33.76,46.7,270.39,Neem
99.62,417.41,15.01,49.72,122.35,6.66,75.61,46.99,38.84,34.16,346.08,Neem
118.65,423.07,15.4,50.6,116.84,6.13,69.4,48.54,45.85,44.14,213,Drumstick
101.12,409.09,11.24,57.15,110.37,5.85,65.89,40.08,45.55,41.07,195.99,Drumstick
89.18,419.84,7.75,53.21,111.75,6.16,66.35,48.4,60.44,50.28,182.62,Drumstick
136.96,408.85,6.4,59.28,117.62,7.15,87.22,49.95,64.68,43.97,321.03,Amla
87.89,425.27,17.05,50.42,110.97,6.37,109.28,44.39,78.03,59.76,424.91,Mango
94.88,422.95,15.17,52.6,112.1,6.73,68.54,50.56,46.89,43.35,272.66,Neem
126.67,425.51,8.95,54.24,114.65,7.03,59.97,45.06,34.96,47.61,245.87,Neem
122.4,418.39,13.72,48.31,116.36,7.52,83.75,59.42,56.97,53.36,396.81,Amla
68.33,397.26,6.94,52.36,109.73,7.24,66.25,35.44,41.42,43.85,267.38,Neem
92.17,427.3,14.31,55.84,125.01,7.04,91.01,55.34,75.63,57.45,552.11,Mango
81.78,419.3,7.25,47.41,127.44,7.09,73.94,62.72,65.37,51.27,386.72,Amla
116.99,426.03,15.3,66.79,111.25,6.74,93.28,64.5,65.54,55.73,404.16,Jamun
94.99,420.38,6.25,63.37,120.05,6.47,80.24,59.37,59.63,65.42,348.66,Jamun
141.23,423.16,11.61,51.82,122.21,6.66,85.71,59.72,77.1,56.81,424.71,Mango
162.75,412.6,13.81,65.2,110.83,6.92,108.25,54.17,69.61,41.92,441.72,Mango
70.92,421.24,11.91,58.55,119.67,6.36,63.98,51.19,57.17,47.8,211.38,Drumstick
114.04,410.01,10.09,54.6,116.63,6.4,53.51,41.09,55.07,44.77,195.21,Drumstick
91.92,411.99,9.84,60.65,122.07,7.46,87.9,58.79,65.38,58.32,408.03,Amla
42.97,410.26,9.69,47.33,112.44,6.44,83.42,57.21,64.76,53.06,278.43,Amla
70.29,398.89,10.92,57.44,105.66,6.67,68.09,40.19,46.39,29.82,281.78,Neem
125.22,418.58,10.07,49.84,122.98,6.81,76.11,57.71,57.22,48.76,354.01,Amla
81.85,412.45,9.19,52.87,118.4,6.38,108.38,47.47,80.4,54.4,504.43,Mango
116.89,410.93,10.68,50.9,114.66,6.99,70.89,36.57,39.24,43.32,354.14,Neem
97.99,413.7,11.38,53.49,108.96,6.84,63.29,36.94,40.14,28.3,327.87,Neem
127.28,419.37,14.78,47,113.71,6.79,105.89,56.16,80.15,58.62,453.95,Mango
102.52,397.18,8.99,65.31,110.41,6.58,100.18,52.92,55.84,55.25,356.76,Jamun
97.86,414.18,5.11,52.81,122.99,6.05,63.62,50.44,40.72,46.36,179.94,Drumstick
79.47,422.45,12.92,51.25,117.96,6.39,104.05,38.87,83.39,55.45,465.62,Mango
84.4,414.89,17.3,56.92,125.32,6.19,92.28,55.71,65.31,60.04,387.32,Jamun
51.97,422.56,11.18,61.06,111.43,6.38,74,60.22,56.75,51.82,389.09,Jamun
68.87,422.75,12.12,58.4,114.32,6.63,104.01,41.51,83.66,61.14,429.53,Mango
104.45,430.29,13.48,55.99,121.09,6.78,75.24,53.41,58.63,44.89,346.89,Amla
120.44,407.8,10.84,51.22,109.24,6.2,62.33,40.4,65.19,46.92,188.2,Drumstick
92.66,423.72,12.14,44.33,117.94,6.8,100.74,51.18,84.98,50.31,433.47,Mango
132.9,418.04,14.54,45.25,118.39,6.91,103.51,45.71,75.18,58.97,473.84,Mango
118.7,408.42,10.07,53.45,115.19,6.54,67.72,37.62,58.26,52.47,180.43,Drumstick
107.1,407.17,5.14,48.13,119.99,6.29,60.97,33.81,53.24,46.79,179.34,Drumstick
131.21,410.44,14.32,53.21,111.87,6.28,96.02,61.05,60.88,71.29,439.6,Jamun
93.56,401.71,19.8,58.46,114.87,6.94,77.74,61.22,67.19,51.32,334.96,Amla
96.38,428.69,16.28,60.98,116.57,7.26,69.41,45.11,42.38,41.2,237.57,Neem
115.57,416.74,9.92,56.77,111.58,6.13,96.74,62.78,63.59,67.67,386.35,Jamun
88.56,410.08,14.42,58.1,121.95,6.92,67.11,37.62,42.8,39.53,284.21,Neem
112.86,415.47,8.77,46.59,122.59,7.35,63.33,39.38,40.05,46.36,331.3,Neem
82.73,411.32,11.33,52.39,120.72,6.17,79.26,56.83,63.18,65.1,308.49,Jamun
80.53,397.5,13.13,47.49,111.73,6.66,82.38,58.44,70.21,60.45,389.63,Jamun
93.33,415.78,11.68,56.07,120.78,6.24,51.26,43.07,53.38,42.15,215.17,Drumstick
75.74,407.65,17.13,56.04,114.9,5.78,93.26,58.42,61.66,65.42,429.45,Jamun
122.68,410.48,14.11,54.37,111.35,7.28,68.77,38.66,39.15,32.94,330.5,Neem
96.36,433.88,12.53,49,120.1,7.1,73.48,38.74,41.55,48.69,294.44,Neem
101.09,434.85,11.54,54.12,105.85,6.51,67.37,44.28,49.9,41.25,288.66,Neem
116.47,406.17,10.83,62.93,120.7,6.2,57.91,54.55,64.65,44.43,175.18,Drumstick
82.3,416.31,16.77,51.87,117.85,7.18,98.44,43.92,69.29,48.26,561.73,Mango
104.16,414.33,12.39,55.03,117.75,7.28,76.72,65.37,67.09,46.1,279.99,Amla
132.2,426.69,13.31,55.28,119.89,7.22,80.79,56.58,72.04,53.49,370.12,Amla
125.63,414.2,11.95,50.83,113.53,6.18,53.91,52.37,59.96,44.01,199.4,Drumstick
93.32,413.7,4.43,48.77,117.85,6.43,97.74,50.71,78.04,52.23,535.76,Mango
123.1,413.77,12.65,52.48,112.44,6.41,87.53,63.5,60.05,55.23,420.24,Jamun
69.22,389.02,12.35,64.56,121.29,6.61,93.11,56.14,61.78,66.91,437,Jamun
111.12,411.25,11.13,54.62,114.61,6.58,79.75,53.03,70.18,57.37,400.27,Amla
113.43,412.59,12.42,52.15,111.22,6.81,102.11,53.11,78.23,55.3,456.21,Mango
91.17,408.29,13.74,62.38,116.75,6.63,63.4,38.77,48.05,37.33,285.61,Neem
63.37,413.99,11.67,50.16,110.38,7.08,70.49,57.12,69.88,52.75,361.36,Amla
66.49,417.23,18.7,65.51,114.1,7.21,103.89,62.95,61.09,51.8,464.75,Jamun
71.48,409.89,14.1,53.23,112.06,6.88,79.49,46.77,31.84,45.67,297.66,Neem
96.62,420.21,9.02,53.7,110.17,6.76,90.09,50.5,82.63,56.96,450.58,Mango
110.46,427,11.83,64.64,116.94,6.97,98.41,53.42,84.36,50.61,473.1,Mango
112.12,425.45,11.61,48.58,119.32,6.59,109.39,58.26,81.26,61.59,558.55,Mango
95.63,411.01,12.81,56.01,118.93,6.52,95.73,52.37,61.26,69.81,415.07,Jamun
77.59,403.73,15.99,55.52,115.06,6.43,103.41,57.53,62.12,64.97,406.65,Jamun
88.01,409.98,12.87,51.98,113.56,7.16,84.72,52.88,78.21,41.85,297.77,Amla
93.42,401.86,13.5,55.66,117.72,5.71,62.06,51.47,56.11,46.78,195.55,Drumstick
112.91,410.5,12.8,50.1,118.82,6.64,106.49,56.45,81.94,56.49,613.79,Mango
125.1,407.96,13.73,46.32,118.17,6.79,86.51,55.78,65.01,67.4,435.37,Jamun
101.51,414.25,10.37,51.67,114.43,6.48,63.53,41.18,50.98,47.62,285.03,Neem
94.05,417.25,8.5,65.37,114.22,6.61,48.69,48.1,51.79,46.65,206.53,Drumstick
120.75,423.48,11.98,45.2,115.52,6.9,114.67,40.6,78.05,55.17,578.02,Mango
78.44,415.25,13.71,50.9,117.91,6.6,82.9,53.25,59.06,56.49,489.22,Jamun
107.68,432.5,7.93,44.9,112.02,6.7,102.95,56.28,65.33,42.37,551.73,Mango
102.7,402,16.51,46.71,115.5,7.28,84.14,58.92,62.18,44.93,357.7,Amla
102.48,410.91,11.49,44.79,111.16,6,72.28,50.04,56.39,52.31,423.34,Jamun
112.04,393.02,12.11,58.68,122.66,6.94,57.45,45.63,70.72,51.15,247.01,Amla
90.73,398.92,12.07,54.11,114.56,7.08,93.88,47.39,87.58,59.51,459.96,Mango
88.28,402.7,7.59,52.62,114.17,6.8,53.17,49.41,47.23,47.54,284.62,Neem
66.56,410.46,8.65,53.81,118.65,6.3,53.94,41.77,54.41,45,195.39,Drumstick
105.76,424.63,11.25,43.07,118.7,7.33,75.19,44.61,43.3,43.47,268.65,Neem
88.47,402.32,6.73,59.61,115.35,6.96,77.42,36.43,52.58,33.95,324.25,Neem
93.45,403.61,12.66,50.04,113.55,6.51,96.88,48,88.35,51.66,577.66,Mango
133.97,440.56,8.42,57.96,122.23,6.01,61.93,38.06,53.25,43.27,206.25,Drumstick
120.6,436.51,6.75,45.67,121.88,6.82,76.53,46.58,38.4,35.07,260.16,Neem
99.74,406.09,11.1,48.01,123.2,6.86,101.42,68.73,61.27,56.23,414.79,Jamun
81.95,411.03,12.61,48.89,111.48,6.97,99.48,49.26,55.94,68.15,384.47,Jamun
66.36,420.68,16.65,63.26,107.2,6.5,77.31,54.33,57.37,66.68,409.48,Jamun
98.94,412.06,12.23,58.51,114.81,6.6,101.84,53.31,58.71,59.12,453.74,Jamun
88.21,415.85,7.55,56.93,120.02,6.54,111.26,45.75,79.46,58.44,426.99,Mango
114.97,396.71,12.22,38.7,121.77,7.44,84.36,57.28,57.32,51.15,376.14,Amla
92.29,412.93,6.6,50.61,114.25,6.76,89.63,57.1,66.61,52.75,323.98,Amla
90.59,405.54,11.68,59.3,112.37,6.54,79.41,60.7,57.12,61.28,428.03,Jamun
98.29,410.05,8.79,54.42,123.69,6.69,81.09,41.19,39.28,41.44,314.6,Neem
102.84,424.27,19.53,45.81,112.91,6.78,75.05,57.65,63.69,47.38,351.13,Amla
87.67,425.36,10.73,50.13,112.28,6.73,87.82,33.33,43.58,35.72,334.73,Neem
83.14,415.18,11.04,54.25,114.49,7.02,88.57,52.17,76.39,60.73,508.9,Mango
114.86,435.06,10.25,58.94,117.35,6.9,80.23,53.68,61.1,46.6,328.17,Amla
95.82,417.43,13.14,56.04,109.2,6.71,100.21,49.41,82.3,59.07,497.52,Mango
72.41,431.41,16.87,51.88,113.48,6.71,94.3,47.92,86.46,57.56,468.12,Mango
95.7,410.14,11.15,56.09,124.6,6.57,77.84,46.81,52.24,43.71,205.73,Drumstick
64.1,406.29,13.93,54.38,115.49,5.87,71.02,45.42,44.13,44.24,201.14,Drumstick
123.71,406.18,11.42,59.03,114.7,7.21,64.16,31.59,43.09,39.66,276.66,Neem
98.49,416.14,7.81,56.44,112.93,6.48,60.86,52.51,55.68,38.4,217.93,Drumstick
96.38,436.06,8.67,59.62,116.56,6.87,79.46,35.88,44.63,39.18,338.37,Neem
95.5,426.36,14.43,55.91,115.74,6.64,95.43,57.58,49.98,58.46,418.9,Jamun
67.33,423.8,12.18,50.97,109.39,6.72,69.5,41.17,39.09,42,331.87,Neem
88.03,409.88,12.5,49.49,109.22,6.47,89.46,57.23,68.89,64.75,349.03,Jamun
79.8,425.84,11.12,48.17,118.65,7.02,56.43,40.47,38.81,35.42,254.71,Neem
106.67,413.64,13.16,49.69,117.2,7.19,86.97,50.62,71.34,49.05,348.03,Amla
128.88,412.89,12.24,47.78,115.71,6.85,73.46,52.8,62.32,47.72,334.35,Amla
91.01,416.18,18.12,63.32,118.32,6.34,86.38,64.17,59.38,52.48,339.66,Jamun
69.08,402.45,14.46,63.17,102.42,6.96,57.08,43.37,45.55,47.8,288.22,Neem
120.55,423.36,6.9,53.77,124.14,6.21,84.86,56.86,60.99,63.34,395.19,Jamun
99.54,406.38,8.34,59.28,118.4,7.15,62.56,44.1,38.21,42.93,281.52,Neem
88.7,414.3,17.11,51.31,111.58,7.09,83.01,54.73,61.66,52.82,355.08,Amla
107.75,435.2,11.4,55.78,118.95,6.92,74.87,51.5,69.58,47.64,312.93,Amla
116.15,427.64,12.42,51.64,123.61,6.67,78.32,65.66,55.24,63.57,449.22,Jamun
83.28,400.21,9.61,65.74,117.77,6.75,81.93,67.27,61.81,56.49,399.3,Jamun
139.46,408.69,10.95,55.09,121.02,6.17,68.83,37.35,65.35,43.43,191.92,Drumstick
98.96,412.69,11.28,51.5,124.96,7.26,78.04,37.87,34.89,46.49,248.37,Neem
107.87,416.34,8.21,54.06,117.99,6.8,97.59,39.06,73.43,50.68,516.7,Mango
119.12,395.5,11.98,56.22,112.67,6.62,69.11,39.06,36.37,32.37,332.62,Neem
123.75,425.84,13.3,51.59,113.68,6.1,65.87,45.25,56.66,40.21,179.02,Drumstick
82.29,406.9,10.14,56.62,113.99,7.48,79.37,33.12,35.53,45.17,225.02,Neem
105.42,400.41,11.44,54.29,122.73,6.58,56.13,48.22,58.41,48.3,232.77,Drumstick
95.6,424.85,11.98,58.43,116.91,7.36,78.1,44.9,38.66,35.81,255.58,Neem
117.53,396.04,13.44,57.41,116.92,6.85,78.88,62.86,64.27,52.37,376.3,Amla
103.24,408.82,10.63,49.17,117.07,6.09,77.57,68.07,61.08,59.52,390.54,Jamun
83.02,420.65,10.55,47.27,118.45,6.44,94.87,60.2,64.98,57.54,372.52,Jamun
105.89,439.43,12.19,55.84,119.08,7.13,58.52,47.46,36.91,29.7,362.32,Neem
97.8,407.34,12.81,56.44,115.39,6.26,84.66,55.44,53.79,63.38,392.35,Jamun
95.94,412.34,14.76,54.34,111.02,6.97,79.49,56.17,71.49,41.42,329.15,Amla
96.88,415.09,10.03,58.55,121.14,7.23,93.62,60.73,72.24,52.59,377.53,Amla
89.55,418.87,9.02,60.36,123.96,6.63,98.16,48.22,87.92,47.03,537.9,Mango
95.27,410.68,17.14,45.85,113.42,6.91,77.96,43.73,34.54,44.93,291.76,Neem
109.87,416.26,10.75,56.05,112.38,7.09,83.6,49.84,73.94,45.24,276.95,Amla
97.85,429.71,21.04,61.98,119.41,6.77,63.38,36.03,38.49,29.5,307.16,Neem
103.42,407.16,13.78,47.8,113.4,7.27,60.46,41.87,37.14,36.39,268.32,Neem
98.2,409.5,15.06,60.65,110.38,6.73,97.77,61.18,57.65,66.35,304.03,Jamun
69.09,422.69,5.3,55.86,114.85,5.58,71.49,41.39,59.32,42.98,207.8,Drumstick
99.21,414.06,10.81,59.58,117.12,7.13,77.75,45.17,41.02,37.86,324.99,Neem
87.89,422.38,13.98,59.38,112.83,7.39,70.65,36.21,42.95,32.27,294.16,Neem
110.88,418.24,10.39,60.13,111.24,7.05,78.69,65.54,55.06,56.36,395.24,Jamun
110.07,419.29,8.1,44.96,114.88,6.82,77.25,47.96,32.26,41.66,330.06,Neem
110.15,421.94,12.57,56.24,121.47,6.6,90.95,47.29,78.42,51.19,373.33,Amla
109.79,402.65,11.27,56.51,110.62,6.98,85.88,61.31,65.49,49.65,306.82,Amla
109.31,436.8,18.87,43.49,119.09,6.04,58.38,45.59,54.58,43.94,203.61,Drumstick
134.13,414.35,15.02,63.71,114.11,6.27,84.29,63.07,66.31,69.11,403.49,Jamun
105.03,422.99,12.09,53.56,119.25,6.51,88.86,50.04,69.06,53.8,339.06,Amla
49.9,422.98,11.59,55.36,122.62,7.22,94.73,57.83,62.71,60.26,439.08,Jamun
104.86,432.25,10.9,53.97,116.77,6.4,83.88,66.37,61.77,65.79,394.63,Jamun
78.14,409.89,1.74,49.72,120.62,6.11,92.04,60.93,63.05,71.59,407.81,Jamun
87.81,426.22,11.42,56.18,113.68,6.78,98.59,47.81,85.19,55.7,524.72,Mango
117.64,409.15,11.98,57.78,112.03,6.34,70.57,45.41,61.42,46.96,217.59,Drumstick
74.07,410.92,10.56,51.18,114.98,6.5,63.41,52.42,56.21,42.25,224.61,Drumstick
88.19,433.27,11.57,56.62,122.91,7.44,88.28,57.68,65.76,46,355.17,Amla
131.97,422.11,15.24,53.8,114.65,6.88,87.16,45.94,84.97,54.36,480.37,Mango
103.97,393.64,10.47,61,110.28,7.07,86.2,49.39,53.53,43.71,355.43,Amla
127.11,403.1,15.94,56.51,118.1,6.44,96.53,52.53,78.93,56.6,501.94,Mango
132.9,424.38,11.15,50.89,118.97,7.06,60.82,40.6,48.14,43.8,282.11,Neem
59.55,415.24,9.62,62.97,113.48,6.15,60.65,41.21,44.69,41.69,185.67,Drumstick
136.63,408.5,10.4,51.08,114.27,6.69,92.25,50.69,80.06,54.62,476.92,Mango
112.81,410.4,9.92,65.76,112.41,6.49,86.2,68.47,54.1,63.5,458.28,Jamun
103.96,423.94,9.77,59.86,120.33,5.99,67.06,38.61,56.93,49.47,210.22,Drumstick
138.38,404.39,8.35,56.32,120.84,7.48,71.91,53.33,70.92,51.4,364.71,Amla
128.64,414.19,11.95,56.93,114.63,6.15,97.72,62.02,59.58,64.6,368.58,Jamun
70.73,414.24,8.9,58.09,129.18,7.28,102.28,46.86,75.46,62.13,580.91,Mango
57.56,418.73,12.02,51.04,114.28,7.26,115.59,51.08,75.01,56.14,558.19,Mango
142.13,392.74,16.02,62.03,117.76,5.53,69.67,37.99,58.43,45.07,181.82,Drumstick
85.7,394.66,14.81,51.61,117.72,6.12,81.97,59.31,58.41,64.51,387.13,Jamun
69.49,405.75,9.87,55.65,113.6,6.61,102.66,51.33,74.86,49.63,463.52,Mango
86.18,428.26,12.66,55.74,117.07,6.21,64.1,36.4,46.49,47.28,147.91,Drumstick
92.19,393.86,14.13,49.43,114.25,7.4,63.2,34.79,37.81,33.36,286,Neem
79.81,426.46,6.77,51.1,113.74,7.06,95.11,59.24,72.06,50.03,544.63,Mango
106.88,407.26,7.87,52.24,109.11,6.54,61.2,50.42,49.53,46.32,182.64,Drumstick
81.95,410.3,12,55.01,114.16,6.77,57.47,46.63,39.14,46.97,312.03,Neem
56.79,417.95,11.89,48.78,103.06,6.45,99.45,53.98,58.05,65.44,359.77,Jamun
77.53,414.26,10.67,60.67,120.19,6.88,75.2,58.65,60.61,43.03,342.02,Amla
79,418.11,8.48,55.21,121.29,5.98,63.91,48.25,46.87,43.15,199.74,Drumstick
98.15,387.59,14.75,58.9,110.03,7.34,75.35,46.84,47.05,45.74,298.06,Neem
80.24,414.35,9.07,57.51,122.33,6.57,76.31,35.07,47.88,41.08,272.03,Neem
77.88,418.74,10.69,53.81,111.21,6.35,88.84,60.62,63.3,60.1,420.67,Jamun
125.95,422.73,10.22,57.53,122.52,6.27,92.66,62.74,60.08,62.81,435.13,Jamun
104.56,414.57,13.87,54.78,116.35,6.15,59.1,37.81,59.57,43.71,210.24,Drumstick
108.19,419.66,15.86,58.2,119.44,5.91,59.17,38.14,54.29,45.99,204.21,Drumstick
68.73,421.53,14.11,57.03,111.35,6.65,66.64,41.18,40.66,40.07,333.48,Neem
108.68,417.02,5.96,57.5,112.72,6.97,58.84,38.15,30.08,44.13,276.85,Neem
101.86,402.77,11.81,59.49,118.5,6.68,61.93,41.48,43.53,43.15,282.44,Neem
42.03,398.76,11.97,42.53,108.83,6.38,58.75,49.53,57.49,42.51,206.48,Drumstick
101.48,404.11,6.7,61.67,119.26,6.33,85.09,65.35,62.44,50.94,378.81,Jamun
124.32,420.65,11.16,54.72,118.6,6.74,81.63,42.91,40.71,41.26,273.09,Neem
96.57,407.74,13.45,49.88,115.05,6.74,73.18,47.01,39.69,43.14,314.11,Neem
71.75,402.61,11.74,59.22,120.89,7.34,102.13,49.33,84.97,48.57,504.32,Mango
92.11,407.99,18.03,50.31,108.58,6.92,66.22,37.41,38.1,30,329.21,Neem
111.38,401.99,12.66,44.33,119.88,6.73,86.19,61.37,63.3,61.07,385.92,Jamun
137.33,423.08,10.31,54.26,123.62,6.09,63.2,45.21,56.76,45.64,235.51,Drumstick
151.96,402.84,12.98,56.22,114.75,7.04,81.2,61.85,59.91,53.06,390.67,Amla
152.27,419.9,11.14,53.02,119.25,6.26,82.96,58.03,62.96,69.05,394.68,Jamun
100.51,398.13,14.48,49.6,113.58,5.75,56.39,43.3,55.64,42.62,220.31,Drumstick
82.11,409.5,10.74,47.88,119.84,6.95,102.23,47.96,73.05,55.17,495.43,Mango
101.24,415.99,11.73,51.25,116.12,7.21,91.42,58.1,54.72,52.9,404.07,Amla
76.35,406.88,13.06,47.89,110.62,7.29,55.71,43.85,33.64,39.89,302.22,Neem
104.78,398.88,12.25,60.85,121.23,6.62,116.83,55.94,76.78,53.86,467.58,Mango
123.93,414.09,16.55,59.14,118.06,7.19,107.54,52.76,77.4,49.86,548.13,Mango
79.41,415.38,11.91,49.8,114.41,6.64,88.01,55.66,59.81,49.63,386.68,Amla
98.58,412.72,13.74,44.96,113.88,7.14,85.5,49.99,67.27,51.96,420.95,Amla
115.27,423.27,14.77,55.85,120.78,7.39,67.08,44.91,40.9,44.28,310.65,Neem
97,414.01,15.1,54.57,117.24,6.4,98.86,41.38,76.72,49.01,418.65,Mango
110.02,416.78,12.61,55.87,110.22,5.89,107,54.69,66.22,59.59,574.2,Mango
112.59,417.66,9.23,57.74,112.33,6.82,94.37,60.6,61.46,57.94,411.33,Jamun
123.51,404.21,9.15,62.99,114.65,6.56,86.78,60.53,59.66,57.31,497.54,Jamun
96.14,413.27,12.94,53.6,116.92,6.93,78.26,53.9,56.95,49.01,331.54,Amla
100.86,432.79,8.03,57.66,117.64,5.91,48.98,40.35,56.64,44.89,227.91,Drumstick
122.16,411.73,12,52.48,112.01,6.82,68.82,32.67,47.17,37.62,279,Neem
103.42,416.15,8.53,55.92,119.16,7.09,71.34,40.73,33.02,41.74,300.12,Neem
99.5,403.18,11.18,52.15,125.62,6.76,94.12,49.89,77.75,49.75,485.98,Mango
127.88,419.72,12.03,60.84,121.87,6.12,61.24,34.02,53.87,39.6,246.45,Drumstick
86.6,427.15,13.78,56.69,113.52,7.11,91.3,58.24,64.85,49.4,312.17,Amla
134.18,423.47,6.68,59.62,109.08,7.12,82.35,60.26,55.04,47.18,392.83,Amla
84.19,422.05,10.64,42.51,112.05,6.67,95.17,59.14,76.91,62.56,573.69,Mango
73.9,416.13,15.4,56.21,111.56,7.48,81.81,47.16,38.99,46.59,308.32,Neem
84.37,391.35,11.83,55.68,112.88,7.11,58.41,26.27,41.52,35.19,231.83,Neem
107.09,424.5,8.39,54.2,115.04,6.87,72.98,48.9,64.87,49.12,398.8,Amla
117.08,401.2,12.87,55.47,116.16,6.43,49.48,50.85,46.25,43.22,178.3,Drumstick
113.05,426.59,5.78,54.46,122.39,7.24,111.97,47.49,82.37,57.17,474.61,Mango
97.47,427.39,9.85,54.91,105.86,6.19,100.92,52.34,53.97,59.74,420.26,Jamun
92.94,428.74,13.59,57.26,110.13,5.87,68.81,50.78,54.27,34.67,199.22,Drumstick
81.02,411.26,15.44,50.18,111.34,6.24,73.89,56.24,56.2,48.92,229.26,Drumstick
100.52,420.58,13.24,46.94,120.42,6.68,97.19,53.16,82.29,58.01,469.77,Mango
113.73,422.44,11.98,53.96,118.72,6.18,109.43,54.62,80.73,59.08,617.52,Mango
88.19,407.81,10.99,46.62,120.38,7.18,68.26,40.64,43.49,40.85,319.31,Neem
89.78,406.39,15.78,44.15,117.06,6.71,104.29,61.22,72.82,45.85,466.56,Mango
103.63,425.14,12.16,55.59,116.79,6.21,65.38,42.7,57.18,43.86,211.11,Drumstick
89.79,409.07,15.66,46.23,114.38,6.93,75.2,57.73,67.42,55.66,380.81,Amla
91.45,414.19,11.11,65.53,120.54,6.45,98.12,57.69,63.21,61.42,366.19,Jamun
106.54,397.52,5.88,51.42,119.68,6.64,90.89,61.09,58.16,59.44,415.48,Jamun
75.89,417.39,8.13,52.03,114.68,7.28,68.17,35.05,39.16,30.52,353.55,Neem
59.99,424.92,10.03,53.74,118.36,6.93,85.64,52.57,66.8,44.31,322.36,Amla
100.15,404.76,12.48,52.53,123.4,6.79,60.79,35.26,53.95,48.15,234.25,Drumstick
102.82,429.97,15.88,60.7,120.05,6.43,106.38,56.79,82.77,52.84,433.06,Mango
99.91,414.64,9.9,49.63,112.92,6.06,54.1,46.01,55.98,36.22,176.71,Drumstick
96.8,401.34,6.98,58.07,119.85,6.54,98.03,53.06,69.78,60.21,525.36,Mango
72.54,432.08,10.38,52.37,124.53,6.43,72.94,39.59,39.58,44.51,331.09,Neem
104.52,410.36,9.05,52.56,118.55,6,64.63,44.91,50.77,45.13,230.38,Drumstick
129.8,414.94,9.54,52.72,114.69,7.68,75.86,54.64,64.14,50.17,345.07,Amla
113.1,403.02,7.67,52.95,115.02,6.9,73.69,58.95,63.85,44.73,325.99,Amla
117.05,421.86,11.77,56.2,111.18,7.05,96.07,50.33,80.55,53.1,445.19,Mango
111.27,420.87,13.51,55.37,118.29,6.66,69.85,36.39,38.59,49.63,255.57,Neem
78.47,411.74,9.31,57.5,114.88,6.01,65.05,41.81,49.25,42.92,234.75,Drumstick
69.34,403.3,17.06,49.89,117.09,6.84,81.15,58.44,64.41,43.74,330.51,Amla
117.62,407.38,12.24,54.12,120.42,6.7,94.9,60.43,67.72,56.73,352.55,Amla
119.36,407.24,11.49,53.88,113.07,6.75,77.11,44.2,32.59,40.67,304.42,Neem
59.15,418.48,4.99,62.49,114.51,7.23,76.6,56.96,66.7,54.05,364.51,Amla
112.81,418.2,8.26,53.93,116.24,6.57,95.68,63.6,61.92,58.32,413.05,Jamun
95.39,408.33,12.67,55.4,117.66,6.45,64.25,46.23,56.24,52,212.34,Drumstick
91.25,428.86,15.3,52.63,121.22,6.43,102.01,41.57,76.92,55.11,568.6,Mango
93.59,410.49,12.47,60.85,115.03,6.4,96.59,45.05,80.86,51.27,558.55,Mango
90.09,423.48,8.61,61.69,120.06,7.13,72.88,39.62,37.46,44.8,281.07,Neem
127.78,420.23,8.76,52.61,110.81,6.48,79.67,53.13,63.9,49.97,328.64,Amla
56.34,418.9,10.31,63.89,123.26,6.81,96.63,56.27,56.55,58.36,426.73,Jamun
60.81,391,13.67,51.66,121.47,6.49,62.98,46.01,55.99,43.08,196.42,Drumstick
97.21,425.71,12.23,52.91,122.89,6.87,85.74,42.41,90.98,60.51,577.5,Mango
83.89,415.43,10.69,51.23,116.87,6.98,93.62,52.05,69.38,48.48,329.61,Amla
124.07,427.3,5.26,52.96,114.6,6.31,81.06,47.76,54.27,39.24,206.26,Drumstick
124.66,426.6,10.88,60.95,127.59,6.38,91.25,54.85,52.01,66.69,384.82,Jamun
93.96,414.76,15.76,55.33,115.62,6.6,95.92,52.36,57.85,65.29,423.23,Jamun
80.11,405.57,17.03,49.1,112.64,5.96,88.62,57.83,57.44,58.24,364.5,Jamun
91.05,406.66,12.98,59.91,116.92,6.58,93.67,48.47,87.42,47.01,512.86,Mango
